"name","reported_chemical_name","reported_casrn"
"epa_dmr","Benzo(a)anthracene","56553"
"epa_dmr","Benzo(a)pyrene","50328"
"epa_dmr","Benzo(k)fluoranthene","207089"
"epa_dmr","Bis(2-ethylhexyl) phthalate","117817"
"epa_dmr","Carbon tetrachloride","56235"
"epa_dmr","Chlorobenzene","108907"
"epa_dmr","Chloroethane","75003"
"epa_dmr","Chloroform","67663"
"epa_dmr","Chrysene","218019"
"epa_dmr","Di-n-butyl phthalate","84742"
"epa_dmr","Diethyl phthalate","84662"
"epa_dmr","Dimethyl phthalate","131113"
"epa_dmr","Fluoranthene","206440"
"epa_dmr","Fluorene","86737"
"epa_dmr","Hexachlorobenzene","118741"
"epa_dmr","Hexachlorobutadiene","87683"
"epa_dmr","Hexachloroethane","67721"
"epa_dmr","Methyl chloride (Chloromethane)","74873"
"epa_dmr","Methylene chloride","75092"
"epa_dmr","Nitrobenzene","98953"
"epa_dmr","Phenanthrene","85018"
"epa_dmr","Phenol","108952"
"epa_dmr","Pyrene","129000"
"epa_dmr","Tetrachloroethylene","127184"
"epa_dmr","Vinyl chloride","75014"
"epa_dmr","1,3-Dichloropropylene","542756"
"epa_dmr","Manganese, total (as Mn)","7439965"
"epa_dmr","Nitrogen, total (as N)","7727379"
"epa_dmr","2-(N-ethylperfluorooctanesulfonamido) acetic acid","<NA>"
"epa_dmr","2-(N-methylperfluorooctanesulfonamido) acetic acid","<NA>"
"epa_dmr","Perfluorobutane Sulfonate","45187153"
"epa_dmr","Perfluoroheptanoic acid","375859"
"epa_dmr","Perfluorohexane Sulfonate","108427538"
"epa_dmr","Perfluorohexanoic acid","307244"
"epa_dmr","Perfluorooctanesulfonamide","754916"
"epa_dmr","Perfluorooctanoic Acid","335671"
"epa_dmr","Carbonaceous BOD, 5 day, 20 deg C filtrd","<NA>"
"epa_dmr","2,3,4,6-Tetrachlorophenol","58902"
"epa_dmr","2,3,7,8-Tetrachlorodibenzofuran","51207319"
"epa_dmr","2,4,5-Trichlorophenol","95954"
"epa_dmr","2,4,6-Trichlorophenol","88062"
"epa_dmr","3,4,5-Trichlorocatechol","56961207"
"epa_dmr","3,4,5-Trichloroguaiacol","57057837"
"epa_dmr","3,4,6-Trichlorocatechol","32139723"
"epa_dmr","3,4,6-Trichloroguaiacol","60712449"
"epa_dmr","4,5,6-Trichloroguaiacol","2668248"
"epa_dmr","Halogens, adsorbable organic","<NA>"
"epa_dmr","Pentachlorophenol","87865"
"epa_dmr","Tetrachlorocatechol","1198556"
"epa_dmr","Tetrachloroguaiacol","2539175"
"epa_dmr","Trichlorophenol","25167822"
"epa_dmr","Trichlorosyringol","2539266"
"epa_dmr","Ammonia (as N) + unionized ammonia","7664417"
"epa_dmr","Phenolic compounds, total","<NA>"
"epa_dmr","PCB-1016","12674112"
"epa_dmr","PCB-1221","11104282"
"epa_dmr","PCB-1232","11141165"
"epa_dmr","PCB-1242","53469219"
"epa_dmr","PCB-1248","12672296"
"epa_dmr","PCB-1254","11097691"
"epa_dmr","PCB-1260","11096825"
"epa_dmr","Oil and grease, hexane extr method","<NA>"
"epa_dmr","Bromodichloromethane, effluent","75274"
"epa_dmr","Bromoform","75252"
"epa_dmr","Bromomethane","74839"
"epa_dmr","Dibromochloromethane","124481"
"epa_dmr","Organic pesticide chemicals (40 CFR455)","<NA>"
"epa_dmr","Oxygen demand, chem. (COD), dissolved","<NA>"
"epa_dmr","Carbon disulfide","75150"
"epa_dmr","Thiocarbamates","<NA>"
"epa_dmr","Thiocyanate (as SCN)","302045"
"epa_dmr","Molinate","2212671"
"epa_dmr","Total pesticides","<NA>"
"epa_dmr","Explosives, combined TNT + RDX + tetryl","<NA>"
"epa_dmr","Magnesium, total (as Mg)","7439954"
"epa_dmr","Nitrogen, total Kjeldahl","7727379"
"epa_dmr","Phosphate, ortho (as P)","14265442"
"epa_dmr","Total toxic organics (TTO) (40 CFR433)","<NA>"
"epa_dmr","Barium, dissolved (as Ba)","7440393"
"epa_dmr","Bromide (as Br)","24959679"
"epa_dmr","Chlorine, free available","7782505"
"epa_dmr","Copper, dissolved (as Cu)","7440508"
"epa_dmr","Hydrazine","302012"
"epa_dmr","Iron, dissolved (as Fe)","7439896"
"epa_dmr","TCDD equivalents","<NA>"
"epa_dmr","Tetrachloroethene","127184"
"epa_dmr","Trichloroethene","79016"
"epa_dmr","Organics, total toxic (TTO)","<NA>"
"epa_dmr","Arsenic, trivalent dissolved","22541544"
"epa_dmr","Total phenols","<NA>"
"epa_dmr","Nitrite nitrogen, dissolved (as N)","14797650"
"epa_dmr","Surfactants (MBAS)","<NA>"
"epa_dmr","Cyanide, total recoverable","57125"
"epa_dmr","10:2 Fluorotelomer Acrylate","<NA>"
"epa_dmr","10:2 Fluorotelomer Alcohol","865861"
"epa_dmr","8:2 Fluorotelomer Acrylate","<NA>"
"epa_dmr","8:2 Fluorotelomer Alcohol","678397"
"epa_dmr","N-ethylperfluorooctane Sulfonamidoethanol","1691992"
"epa_dmr","N-methylperfluorooctane Sulfonamidoethanol","24448097"
"epa_dmr","Perfluorodecane Sulfonate","<NA>"
"epa_dmr","Perfluorodecanoic acid","335762"
"epa_dmr","Perfluorododecanoic acid","307551"
"epa_dmr","Perfluoroheptane Sulfonate","<NA>"
"epa_dmr","Perfluorononanoic acid","375951"
"epa_dmr","Perfluoropentanoic acid","2706903"
"epa_dmr","Perfluorotetradecanoic acid","376067"
"epa_dmr","Perfluorotridecanoic acid","72629948"
"epa_dmr","Perfluoroundecanoic acid","4234235"
"epa_dmr","Tetrachloroethane, total","25322207"
"epa_dmr","Boron, total (as B)","7440428"
"epa_dmr","Cobalt, total (as Co)","7440484"
"epa_dmr","Potassium, total (as K)","7440097"
"epa_dmr","Phosphate, total (as PO4)","14265442"
"epa_dmr","Radium 226, total","13982633"
"epa_dmr","Radium 228, total","15262201"
"epa_dmr","COD, 25N K2Cr207, tot","<NA>"
"epa_dmr","Tin, total (as Sn)","7440315"
"epa_dmr","Tin, tri-organo-","<NA>"
"epa_dmr","Acrolein","107028"
"epa_dmr","Dichlorobromomethane","75274"
"epa_dmr","Chromium, hexavalent tot recoverable","18540299"
"epa_dmr","Chloride, dissolved in water","16887006"
"epa_dmr","BTEX","<NA>"
"epa_dmr",".beta.-BHC","319857"
"epa_dmr","4,4'-DDD","72548"
"epa_dmr","Aldrin","309002"
"epa_dmr","Aniline","62533"
"epa_dmr","Di-n-octyl phthalate","117840"
"epa_dmr","Halogen, total organic","<NA>"
"epa_dmr","Heptachlor epoxide","1024573"
"epa_dmr","N-Nitrosodi-N-propylamine","621647"
"epa_dmr","Pyridine","110861"
"epa_dmr","Chloride, dissolved (as Cl)","16887006"
"epa_dmr","2-Methyl-4,6-dinitrophenol","534521"
"epa_dmr","Dinoseb","88857"
"epa_dmr","Peracetic Acid","79210"
"epa_dmr","Aluminum, dissolved (as Al)","7429905"
"epa_dmr","Methylene blue active substances","<NA>"
"epa_dmr","Nitrogen, nitrite total (as N)","14797650"
"epa_dmr","Nitrogen, Total","7727379"
"epa_dmr","Molybdenum, total recoverable","7439987"
"epa_dmr","Zinc, dissolved (as Zn)","7440666"
"epa_dmr","2-Chloronaphthalene","91587"
"epa_dmr","Dibenzo(a,h)anthracene","53703"
"epa_dmr","Indeno(1,2,3-cd)pyrene","193395"
"epa_dmr","Fluoride","16984488"
"epa_dmr","Chromium, trivalent total recoverable","16065831"
"epa_dmr","Cyanide (A)","57125"
"epa_dmr","Domestic waste, solids","<NA>"
"epa_dmr","Benzo(b)fluoranthene","205992"
"epa_dmr","1,1,2,2-Tetrachloroethane","79345"
"epa_dmr","1,2,3-Trichloropropane","96184"
"epa_dmr","1,2,4-Trimethylbenzene","95636"
"epa_dmr","1,3,5-Trimethylbenzene","108678"
"epa_dmr","2-Chlorotoluene","95498"
"epa_dmr","Isophorone","78591"
"epa_dmr","Isopropylbenzene","98828"
"epa_dmr","Methyl ethyl ketone","78933"
"epa_dmr","n-Butylbenzene","104518"
"epa_dmr","n-Propylbenzene","103651"
"epa_dmr","Arsenic, dissolved (as As)","7440382"
"epa_dmr","Dibenzofuran","132649"
"epa_dmr","Thallium, total (as Tl)","7440280"
"epa_dmr","Titanium, total (as Ti)","7440326"
"epa_dmr","Ammonia nitrogen, total, (as N) 30 day","7664417"
"epa_dmr","Nitrogenous oxygen demand (20-day, 20 C)","<NA>"
"epa_dmr","Antimony, total (as Sb)","7440360"
"epa_dmr","Carbazole","86748"
"epa_dmr","Vanadium, total (as V)","7440622"
"epa_dmr","n-Decane","124185"
"epa_dmr","n-Octadecane","593453"
"epa_dmr","o-Cresol","95487"
"epa_dmr","Sulfite (as S)","14265453"
"epa_dmr","Acetone","67641"
"epa_dmr","Radium 223, total","15623457"
"epa_dmr","Radium 224, total","13233324"
"epa_dmr","Ethylene glycol","107211"
"epa_dmr","Total toxic organics (TTO) (40 CFR467)","<NA>"
"epa_dmr","Total toxic organics (TTO) (40 CFR464a)","<NA>"
"epa_dmr","Total toxic organics (TTO) (40 CFR464b)","<NA>"
"epa_dmr","Total toxic organics (TTO) (40 CFR464c)","<NA>"
"epa_dmr","Total toxic organics (TTO) (40 CFR464d)","<NA>"
"epa_dmr","Total toxic organics (TTO) (40 CFR413)","<NA>"
"epa_dmr","Total toxic organics (TTO) (40 CFR468)","<NA>"
"epa_dmr","Total toxic organics(TTO) (40 CFR465)","<NA>"
"epa_dmr","Total toxic organics (TTO) (40 CFR469)","<NA>"
"epa_dmr","Solids, Total Suspended, Net Value","<NA>"
"epa_dmr",".alpha.-BHC","319846"
"epa_dmr",".delta.-BHC","319868"
"epa_dmr",".gamma.-BHC","58899"
"epa_dmr","1,2-Dibromo-3-chloropropane","96128"
"epa_dmr","1,2-Diphenylhydrazine","122667"
"epa_dmr","2,4,5-TP","93721"
"epa_dmr","2,4-Dichlorophenoxyacetic acid","94757"
"epa_dmr","2-Chloroethyl vinyl ether, (mixed)","110758"
"epa_dmr","3,3'-Dichlorobenzidine","91941"
"epa_dmr","4,4'-DDE","72559"
"epa_dmr","4,4'-DDT","50293"
"epa_dmr","4-Bromophenyl phenyl ether","101553"
"epa_dmr","4-Chloro-3-methylphenol","59507"
"epa_dmr","4-Chlorophenyl phenyl ether","7005723"
"epa_dmr","Alachlor","15972608"
"epa_dmr","Atrazine","1912249"
"epa_dmr","Benzidine","92875"
"epa_dmr","Benzo(ghi)perylene","191242"
"epa_dmr","Bis(2-chloroethoxy)methane","111911"
"epa_dmr","Bis(2-chloroethyl) ether","111444"
"epa_dmr","Bis(2-chloroisopropyl) ether","39638329"
"epa_dmr","Boron, total recoverable","7440428"
"epa_dmr","Butyl benzyl phthalate","85687"
"epa_dmr","Carbofuran","1563662"
"epa_dmr","Chlordane (tech mix. and metabolites)","<NA>"
"epa_dmr","Chlorpyrifos","2921882"
"epa_dmr","Dalapon","75990"
"epa_dmr","Di(2-ethylhexyl) adipate","103231"
"epa_dmr","Dieldrin","60571"
"epa_dmr","Diquat","2764729"
"epa_dmr","Endosulfan sulfate","1031078"
"epa_dmr","Endosulfan, total","115297"
"epa_dmr","Endothall","145733"
"epa_dmr","Endrin","72208"
"epa_dmr","Endrin aldehyde","7421934"
"epa_dmr","Ethylene dibromide","106934"
"epa_dmr","Glyphosate, total","1071836"
"epa_dmr","Guthion","86500"
"epa_dmr","Heptachlor","76448"
"epa_dmr","Hexachlorocyclopentadiene","77474"
"epa_dmr","Hydrogen sulfide","7783064"
"epa_dmr","Malathion","121755"
"epa_dmr","Methoxychlor","72435"
"epa_dmr","Methyl bromide (Bromomethane)","74839"
"epa_dmr","Mirex","2385855"
"epa_dmr","N-Nitrosodimethylamine","62759"
"epa_dmr","N-Nitrosodiphenylamine","86306"
"epa_dmr","Oxamyl","23135220"
"epa_dmr","Paraquat","4685147"
"epa_dmr","Parathion","56382"
"epa_dmr","Permethrin, total recoverable","52645531"
"epa_dmr","Picloram","1918021"
"epa_dmr","Simazine","122349"
"epa_dmr","Styrene","100425"
"epa_dmr","Toxaphene","8001352"
"epa_dmr","Uranium, natural, total","7440611"
"epa_dmr","Uranium, total as U308","7440611"
"epa_dmr","cis-1,2-Dichloroethylene","156592"
"epa_dmr","1,3-Dichloropropane","142289"
"epa_dmr","Chromium, trivalent (as Cr)","16065831"
"epa_dmr","Chromium, trivalent dissolved, as Cr","16065831"
"epa_dmr","Cyanide, free-water plus wastewaters","57125"
"epa_dmr","Diazinon","333415"
"epa_dmr","Silvex","93721"
"epa_dmr",".alpha.-Endosulfan","959988"
"epa_dmr",".beta.-Endosulfan","33213659"
"epa_dmr","Nickel, dissolved (as Ni)","7440020"
"epa_dmr","Oil & grease, total recoverable","<NA>"
"epa_dmr","Nitrogen, nitrate total (as NO3)","14797558"
"epa_dmr","Phosphorus, ortho","7723140"
"epa_dmr","Styrene, total","100425"
"epa_dmr","Acidity, total (as CaCO3)","<NA>"
"epa_dmr","1,2-Dibromomethane","106934"
"epa_dmr","2,4,5-Trichlorophenoxypropionic acid","93721"
"epa_dmr","Chlordane","57749"
"epa_dmr","Chlorodibromomethane","124481"
"epa_dmr","Nitrogen, Kjeldahl  Total","7727379"
"epa_dmr","p-Chloro-m-cresol","59507"
"epa_dmr","Uranium, natural, total (in pci/L)","7440611"
"epa_dmr","Sediment, suspended","<NA>"
"epa_dmr","Ammonia, unionized","7664417"
"epa_dmr","Nitrogen, ammonia (NH3-N)","7664417"
"epa_dmr","TBA","75650"
"epa_dmr","Oxygen demand, chem. (low level) (COD)","<NA>"
"epa_dmr","Oxygen demand, chem. (high level) (COD)","<NA>"
"epa_dmr","Chromium III","16065831"
"epa_dmr","Aromatics, total purgeable","<NA>"
"epa_dmr","Total purgeable halocarbons","<NA>"
"epa_dmr","Oxidants, total residual","<NA>"
"epa_dmr","Alkalinity, phenolphthaline method","<NA>"
"epa_dmr","1,2-Dichloroethane, total weight","107062"
"epa_dmr","Chloroethane, total weight","75003"
"epa_dmr","Methylene chloride, suspended","75092"
"epa_dmr","Dichloromethane","75092"
"epa_dmr","Xylenes (total), dry weight","1330207"
"epa_dmr","Hydrocarbons, total petroleum","<NA>"
"epa_dmr","Vanadium, total recoverable","7440622"
"epa_dmr","HMX","2691410"
"epa_dmr","trans-1,2-Dichloroethylene","156605"
"epa_dmr","Manganese, dissolved (as Mn)","7439965"
"epa_dmr","Cobalt, total recoverable","7440484"
"epa_dmr","Radium 226, dissolved","13982633"
"epa_dmr","Strontium 90, dissolved","10098972"
"epa_dmr","Benzene, toluene, xylene in combination","<NA>"
"epa_dmr","Petrol hydrocarbons, total recoverable","<NA>"
"epa_dmr","DDT/DDD/DDE, sum of p,p' & o,p' isomers","<NA>"
"epa_dmr","Dichlorobenzene","25321226"
"epa_dmr","Halomethanes, sum","<NA>"
"epa_dmr","Hexachlorocyclohexane, total","27154445"
"epa_dmr","Phenolic compounds, unchlorinated","<NA>"
"epa_dmr","Phenols, chlorinated","1336352"
"epa_dmr","Strontium 90, total","10098972"
"epa_dmr","Tritium, total","10028178"
"epa_dmr","Total Petroleum Hydrocarbons - Waste Oil","<NA>"
"epa_dmr","Total petroleum hydrocarbon - diesel","<NA>"
"epa_dmr","Total petroleum hydrocarbon - gasoline","<NA>"
"epa_dmr","1,2,3,4,6,7,8,9-Octachlorodibenzofuran","39001020"
"epa_dmr","1,2,3,4,6,7,8-Heptachlorodibenzo-p-dioxin","35822469"
"epa_dmr","1,2,3,4,6,7,8-Heptachlorodibenzofuran","67562394"
"epa_dmr","1,2,3,4,7,8,9-Heptachlorodibenzofuran","55673897"
"epa_dmr","1,2,3,4,7,8-Hexachlorodibenzo-p-dioxin","39227286"
"epa_dmr","1,2,3,4,7,8-Hexachlorodibenzofuran","70648269"
"epa_dmr","1,2,3,6,7,8-Hexachlorodibenzo-p-dioxin","57653857"
"epa_dmr","1,2,3,6,7,8-Hexachlorodibenzofuran","57117449"
"epa_dmr","1,2,3,7,8,9-Hexachlorodibenzo-p-dioxin","19408743"
"epa_dmr","1,2,3,7,8,9-Hexachlorodibenzofuran","72918219"
"epa_dmr","1,2,3,7,8-Pentachlorodibenzo-p-dioxin","40321764"
"epa_dmr","1,2,3,7,8-Pentachlorodibenzofuran","57117416"
"epa_dmr","2,3,4,6,7,8-Hexachlorodibenzofuran","60851345"
"epa_dmr","2,3,4,7,8-Pentachlorodibenzofuran","57117314"
"epa_dmr","Zinc, total recoverable","3268879"
"epa_dmr","Diisopropyl ether","108203"
"epa_dmr","Tert-Amyl Methyl Ether","994058"
"epa_dmr","Total Petroleum Hydrocarbons - Jet Fuel","8008206"
"epa_dmr","1,1,2-Trichloro-1,2,2-trifluoroethane","76131"
"epa_dmr","1,4-Dioxane","123911"
"epa_dmr","Cesium-137 (CS-137), Total","10045973"
"epa_dmr","Cyclohexane","110827"
"epa_dmr","Dichlorotrifluoroethane","34077877"
"epa_dmr","Methylhydrazine","60344"
"epa_dmr","Potassium-40 (K-40), Total","13966002"
"epa_dmr","Trichlorofluoromethane","75694"
"epa_dmr","Chlorinated phenols","1336352"
"epa_dmr","Ethyl-Tert Butyl Ether","1634044"
"epa_dmr","Nitrogen, ammonia, tot unionized (as N)","7664417"
"epa_dmr","Bentazon, total","25057890"
"epa_dmr","Bolero","28249776"
"epa_dmr","Methylmercury","22967926"
"epa_dmr","Resin acids, total","<NA>"
"epa_dmr","Sulfite (as SO3)","14265453"
"epa_dmr","Tannin and lignin","<NA>"
"epa_dmr","Potassium, total recoverable","7440097"
"epa_dmr","Sodium, total recoverable","7440235"
"epa_dmr","Dioxin","1746016"
"epa_dmr","Dibromoacetic acid (DBAA)","631641"
"epa_dmr","Dichloroacetic acid (DCAA)","79436"
"epa_dmr","Monobromoacetic acid (MBAA)","79083"
"epa_dmr","Monochloroacetic acid","79118"
"epa_dmr","Trichloroacetic acid (TCAA)","76039"
"epa_dmr","Nitrogen, inorganic total","7727379"
"epa_dmr","Ozone - residual","10028156"
"epa_dmr","Foaming agents","<NA>"
"epa_dmr","Lindane","58899"
"epa_dmr","Nitrogen, Nitrite  Total","14797650"
"epa_dmr","Volatile halogenated hydrocarbons","<NA>"
"epa_dmr","1,1-Dichloroethene","75354"
"epa_dmr","1,2,4-Trichlorobenzene, total","120821"
"epa_dmr","4-Chloro-2,6-dinitrophenol","88879"
"epa_dmr","Chloromethane","74873"
"epa_dmr","cis-1,2-Dichloroethene, whole water","156592"
"epa_dmr","Sulfide, dissolved, (as S)","18496258"
"epa_dmr","Lithium, total (as Li)","7439932"
"epa_dmr","Phosphate, dissolved/orthophosphate(as P)","14265442"
"epa_dmr","Phosphate, total, color method (as P)","14265442"
"epa_dmr","Phthalate esters","<NA>"
"epa_dmr","Silica, dissolved (as SiO2)","7631869"
"epa_dmr","Urea","57136"
"epa_dmr","Silica, total (as SiO2)","7631869"
"epa_dmr","Sulfide, total","18496258"
"epa_dmr","Carbonate ion- (as CO3)","3812326"
"epa_dmr","Phosphorus, Total","7723140"
"epa_dmr","Sodium, total (as Na)","7440235"
"epa_dmr","Surfactants, as CTAS, effluent","<NA>"
"epa_dmr","Chlorophyll A","479618"
"epa_dmr","Demeton","8065483"
"epa_dmr","Chlordene, Alpha","56534022"
"epa_dmr","Chlordene, Gamma","56641384"
"epa_dmr","Dichloroprop","120365"
"epa_dmr","PCB-1262","37324235"
"epa_dmr","Mercaptans, total","<NA>"
"epa_dmr","Sulfur, total","7704349"
"epa_dmr","Arsenic, trivalent, total recoverable","22541544"
"epa_dmr","Methanol, total","67561"
"epa_dmr","Octachlorodibenzo-p-dioxin","3268879"
"epa_dmr","Octachlorodibenzofuran","39001020"
"epa_dmr","Carbon, dissolved organic (as C)","7440440"
"epa_dmr","Cryptosporidium","<NA>"
"epa_dmr","Disulfoton","298044"
"epa_dmr","Giardia","<NA>"
"epa_dmr","N-Nitroso-N-Methylethylamine","<NA>"
"epa_dmr","N-Nitrosodiethylamine","55185"
"epa_dmr","Sulfur dioxide, total","7446095"
"epa_dmr","Cadmium, dissolved (as Cd)","7440439"
"epa_dmr","Lead, dissolved (as Pb)","7439921"
"epa_dmr","Silver, dissolved (as Ag)","7440224"
"epa_dmr","Diuron","330541"
"epa_dmr","Aluminum, acid soluble","7429905"
"epa_dmr","Tributyltin, Total Recoverable","688733"
"epa_dmr","para-Chloro-meta-cresol","59507"
"epa_dmr","Carbaryl, total","63252"
"epa_dmr","Chloride, total recoverable","16887006"
"epa_dmr","Freeboard","<NA>"
"epa_dmr","Bicarbonate ion- (as HCO3)","71523"
"epa_dmr","1,2-Dichloroethene, effluent","540590"
"epa_dmr","Formaldehyde","50000"
"epa_dmr",".meta.-Xylene","108383"
"epa_dmr","1,1,1,2-Tetrachloroethane","630206"
"epa_dmr","1,1-Dichloropropene","<NA>"
"epa_dmr","1,2,3-Trichlorobenzene","87616"
"epa_dmr","2,2-Dichloropropane","594207"
"epa_dmr","4-Chlorotoluene","106434"
"epa_dmr","Bromo benzene, total","108861"
"epa_dmr","Bromochloromethane","74975"
"epa_dmr","Dibromomethane","74953"
"epa_dmr","Dichlorodifluoromethane","75718"
"epa_dmr","Sec-butylbenzene","135988"
"epa_dmr","Xylene, para- total","106423"
"epa_dmr","cis-1,3-Dichloropropene","10061015"
"epa_dmr","o-Xylene","95476"
"epa_dmr","tert-Butylbenzene","98066"
"epa_dmr","trans-1,3-Dichloro propene","10061026"
"epa_dmr","Bromodichloromethane","75274"
"epa_dmr","Freon 113","76131"
"epa_dmr","Xylene, meta & para in combination","<NA>"
"epa_dmr","trans-1,2-Dichloroethene","156605"
"epa_dmr","Nitrogen, ammonia total (as NH4)","14798039"
"epa_dmr","1,2-cis-Dichloroethene","156592"
"epa_dmr","Boron, total","7440428"
"epa_dmr","1,4-Xylene","106423"
"epa_dmr","Methyl Isobutyl Carbinol","108112"
"epa_dmr","Potassium Amyl Xanthate [PAX]","2720732"
"epa_dmr","Chromium, dissolved (as Cr)","7440473"
"epa_dmr","Mercury, dissolved (as Hg)","7439976"
"epa_dmr","Chloramine-T","127651"
"epa_dmr","Hydrogen peroxide","7722841"
"epa_dmr","Isoeugenol","97541"
"epa_dmr","PVP-Iodine","25655418"
"epa_dmr","Penicillin G Potassium","113984"
"epa_dmr","Potassium permanganate","7722647"
"epa_dmr","Solids, volatile suspended","<NA>"
"epa_dmr","Fluridone","59756604"
"epa_dmr","Imazapyr","81334341"
"epa_dmr","Nonylphenol","<NA>"
"epa_dmr","Penoxsulam","219714962"
"epa_dmr","Triclopyr","55335063"
"epa_dmr","Uranium, 238 total","7440611"
"epa_dmr","Pesticides, general","<NA>"
"epa_dmr","Sanitary waste, residual chlorine","<NA>"
"epa_dmr","Sanitary waste, solids","<NA>"
"epa_dmr","Well fluids, oil & grease","<NA>"
"epa_dmr","Chromium hexavalent (as Cr)","18540299"
"epa_dmr","Dibenzo(a,h)anthracene, dry weight","53703"
"epa_dmr","Diesel Oil Content","68334305"
"epa_dmr","Arsenic, potentially dissolvd","7440382"
"epa_dmr","Cadmium, potentially dissolvd","7440439"
"epa_dmr","Copper, potentially dissolved","7440508"
"epa_dmr","Lead, potentially dissolvd","7439921"
"epa_dmr","Nickel, potentially dissolvd","7440020"
"epa_dmr","Selenium, potentially dissolvd","7782492"
"epa_dmr","Silver, potentially dissolved","7440224"
"epa_dmr","Zinc, potentially dissolved","7440666"
"epa_dmr","Manganese, potentially dissolvd","7439965"
"epa_dmr","Mercury, total (low level)","7439976"
"epa_dmr","Quinoline","91225"
"epa_dmr","Mercury, total low level","7439976"
"epa_dmr","Chromium, trivalent, potentially dissolvd","16065831"
"epa_dmr","Magnesium, dissolved (as Mg)","7439954"
"epa_dmr","Sodium, dissolved (as Na)","7440235"
"epa_dmr","Uranium, potentially dissolvd","7440611"
"epa_dmr","Nitrogen, Total As N","7727379"
"epa_dmr","Iron, potentially dissolvd","7439896"
"epa_dmr","Aluminum, potentially dissolvd","7429905"
"epa_dmr","Beryllium, total (as Be)","7440417"
"epa_dmr","Nitrogen, nitrite total (as NO2)","14797650"
"epa_dmr","Selenium, dissolved (as Se)","7782492"
"epa_dmr","Molybdenum, potentially dissolved","7439987"
"epa_dmr","Mercury, potentially dissolvd","7439976"
"epa_dmr","Nitrogen, Nitrate  Total","14797558"
"epa_dmr","Chromium, hexavalent potentially disolvd","18540299"
"epa_dmr","Aldicarb","116063"
"epa_dmr","Base neutrals & acid (Method 625), efflnt","<NA>"
"epa_dmr","Volatile Organic Compound (VOC)","<NA>"
"epa_dmr",".gamma.-Lindane","58899"
"epa_dmr","1,1,1-Trifluoroethane","420462"
"epa_dmr","1,1,2,2-Tetrachloroethylene","127184"
"epa_dmr","1,2,4,5-Tetrachlorobenzene","95943"
"epa_dmr","1,2-cis-Dichloroethylene","156592"
"epa_dmr","1,2-trans-Dichloroethylene, dry weight","156605"
"epa_dmr","2-Butoxyethanol","124174"
"epa_dmr","2-Hexanone","591786"
"epa_dmr","Acetochlor","34256821"
"epa_dmr","Acrylamide monomer","79061"
"epa_dmr","Aldicarb sulfone","1646884"
"epa_dmr","Aldicarb sulfoxide","1646873"
"epa_dmr","Azobenzene","103333"
"epa_dmr","BHC, total","608731"
"epa_dmr","Benzene hexachloride","27154445"
"epa_dmr","Benzyl chloride","100447"
"epa_dmr","Bis(chloromethyl) ether","542881"
"epa_dmr","Bromate","15541454"
"epa_dmr","DDD in whole water sample","72548"
"epa_dmr","DDE","72559"
"epa_dmr","Dicamba","1918009"
"epa_dmr","Dichlorvos","62737"
"epa_dmr","Diisopropyl methylphosphonate","<NA>"
"epa_dmr","Epichlorohydrin","106898"
"epa_dmr","Folpet Water Total","<NA>"
"epa_dmr","Furmecyclox","<NA>"
"epa_dmr","Kepone","143500"
"epa_dmr","Metribuzin, water, dissolved","21087649"
"epa_dmr","N,N-Dimethylaniline","121697"
"epa_dmr","N-Nitrosodibutylamine","924163"
"epa_dmr","N-Nitrosopyrrolidine","930552"
"epa_dmr","PCB, total, scan effluent","1336363"
"epa_dmr","Pentachlorobenzene","608935"
"epa_dmr","Prometon","1610180"
"epa_dmr","Propylene oxide","75569"
"epa_dmr","Thallium, potentially dissolvd","7440280"
"epa_dmr","Trichlorotoluene","30583336"
"epa_dmr","Gamma-BHC","58899"
"epa_dmr","Acetophenone","98862"
"epa_dmr","Americium-241","14596102"
"epa_dmr","Butanone","78933"
"epa_dmr","Beryllium, potentially dissolvd","7440417"
"epa_dmr","Benzo(b,k)fluoranthene","<NA>"
"epa_dmr","Uranium, natural, dissolved","7440611"
"epa_dmr","Bromine, reported as the element","7726956"
"epa_dmr","Dichlorofluoromethane","75434"
"epa_dmr","Hardness, tot calc. (Ca, Mg, Fe) as CaC03","<NA>"
"epa_dmr","Fluoride, dissolved (as F)","16984488"
"epa_dmr","Phosphate, total (P2O5), water","17101369"
"epa_dmr","Volatile fraction organics (EPA 624)","<NA>"
"epa_dmr","Antimony, dissolved (as Sb)","7440360"
"epa_dmr","Barium, potentially dissolvd","7440393"
"epa_dmr","Naphthalene, dry weight","91203"
"epa_dmr","Nitrogen, Kjeldahl, total (TKN) (water)","7727379"
"epa_dmr","Propylene glycol, total","57556"
"epa_dmr","2-Methylphenol","95487"
"epa_dmr","Acetontrile","75058"
"epa_dmr","Biochemical oxygen demand-5","<NA>"
"epa_dmr","Bisphenol-A","80057"
"epa_dmr","Butanol","71363"
"epa_dmr","Butyl acetate","123864"
"epa_dmr","Diethylamine","109897"
"epa_dmr","Dimethylamine","124403"
"epa_dmr","Ethanol","64175"
"epa_dmr","Ethyl acrylate","140885"
"epa_dmr","Furfural","98011"
"epa_dmr","Isobutyl alcohol","78831"
"epa_dmr","Isopropanol","67630"
"epa_dmr","Isopropylamine","75310"
"epa_dmr","Methyl acrylate","96333"
"epa_dmr","Methyl methacrylate","80626"
