,substanceid,name,reported_chemical_name,reported_casrn,INNEW
5163,5163,ctd,"15-hydroxy-5,8,11,13,17-eicosapentaenoic acid",NA,1
5164,5164,ctd,15-hydroxyeicosatrienoic acid,NA,1
5165,5165,ctd,"12,13-epoxy-9- keto-10-octadecenoic acid",NA,1
5166,5166,ctd,"5,6-epoxy-8,11,14-eicosatrienoic acid",NA,1
5167,5167,ctd,"17-hydroxy-4,7,10,13,15,19-docosahexaenoic acid",NA,1
5168,5168,ctd,"13-oxo-9,11-octadecadienoic acid",NA,1
5169,5169,ctd,Benzene Derivatives,NA,1
5170,5170,ctd,Formaldehyde,NA,1
5171,5171,ctd,Aluminum,NA,1
5172,5172,ctd,Copper,NA,1
5173,5173,ctd,ethylbenzene,NA,1
5174,5174,ctd,Toluene,NA,1
5175,5175,ctd,quinoline,NA,1
5176,5176,ctd,Styrene,NA,1
5177,5177,ctd,Acrylonitrile,NA,1
5178,5178,ctd,Beryllium,NA,1
5179,5179,ctd,Coke,NA,1
5180,5180,ctd,Ethylene Dibromide,NA,1
5181,5181,ctd,Hexanes,NA,1
5182,5182,ctd,hydrazine,NA,1
5183,5183,ctd,methyl tert-butyl ether,NA,1
5184,5184,ctd,Polycyclic Aromatic Hydrocarbons,NA,1
5185,5185,ctd,propionaldehyde,NA,1
5186,5186,ctd,propylene dichloride,NA,1
5187,5187,ctd,Vehicle Emissions,NA,1
5188,5188,ctd,Nitrites,NA,1
5189,5189,ctd,Calcium,NA,1
5190,5190,ctd,Bromine,NA,1
5191,5191,ctd,Potassium,NA,1
5192,5192,ctd,Molybdenum,NA,1
5193,5193,ctd,Iron,NA,1
5194,5194,ctd,Titanium,NA,1
5195,5195,ctd,Sulfur,NA,1
5196,5196,ctd,Fluorides,NA,1
5197,5197,ctd,Sodium,NA,1
5198,5198,ctd,Magnesium,NA,1
5199,5199,ctd,fluoren-9-ol,NA,1
5200,5200,ctd,Alkanes,NA,1
5201,5201,ctd,hopane,NA,1
5202,5202,ctd,1-aminopyrene,NA,1
5203,5203,ctd,1-Naphthylamine,NA,1
5204,5204,ctd,2-Naphthylamine,NA,1
5205,5205,ctd,Hydrocarbons,NA,1
5206,5206,ctd,Volatile Organic Compounds,NA,1
5207,5207,ctd,Homocysteine,NA,1
5208,5208,ctd,Smoke,NA,1
5209,5209,ctd,Ammonium Compounds,NA,1
5210,5210,ctd,pyrene,NA,1
5211,5211,ctd,"Hydrocarbons, Chlorinated",NA,1
5212,5212,ctd,"Metals, Heavy",NA,1
5213,5213,ctd,Solvents,NA,1
5214,5214,ctd,"1,1,1,2-tetrachloroethane",NA,1
5215,5215,ctd,"1,1,2-trichloroethane",NA,1
5216,5216,ctd,2-butenal,NA,1
5217,5217,ctd,2-ethoxyethanol,NA,1
5218,5218,ctd,2-ethylhexanol,NA,1
5219,5219,ctd,Atrazine,NA,1
5220,5220,ctd,Benzaldehydes,NA,1
5221,5221,ctd,Benzo(a)pyrene,NA,1
5222,5222,ctd,benzyl chloride,NA,1
5223,5223,ctd,bromodichloromethane,NA,1
5224,5224,ctd,bromoform,NA,1
5225,5225,ctd,Carbon Disulfide,NA,1
5226,5226,ctd,chlorobenzene,NA,1
5227,5227,ctd,chlorodibromomethane,NA,1
5228,5228,ctd,cumene,NA,1
5229,5229,ctd,Cyclohexane,NA,1
5230,5230,ctd,dioctyl adipate,NA,1
5231,5231,ctd,Ethanol,NA,1
5232,5232,ctd,Ethyl Chloride,NA,1
5233,5233,ctd,hexachlorobutadiene,NA,1
5234,5234,ctd,methyl cellosolve,NA,1
5235,5235,ctd,Methyl Chloride,NA,1
5236,5236,ctd,methylethyl ketone,NA,1
5237,5237,ctd,methyl isobutyl ketone,NA,1
5238,5238,ctd,Methylmethacrylate,NA,1
5239,5239,ctd,n-butoxyethanol,NA,1
5240,5240,ctd,tetrahydrofuran,NA,1
5241,5241,ctd,vinylidene chloride,NA,1
5242,5242,ctd,alachlor,NA,1
5243,5243,ctd,Aldehydes,NA,1
5245,5245,ctd,Pyrethrins,NA,1
5246,5246,ctd,"allyl 2,4,6-tribromophenyl ether",NA,1
5247,5247,ctd,allyl chloride,NA,1
5248,5248,ctd,alpha-hexachlorocyclohexane,NA,1
5249,5249,ctd,alpha-pinene,NA,1
5250,5250,ctd,alpha-terpineol,NA,1
5251,5251,ctd,Aluminum Silicates,NA,1
5252,5252,ctd,Amides,NA,1
5253,5253,ctd,Aminobenzoates,NA,1
5254,5254,ctd,Androstenedione,NA,1
5255,5255,ctd,anisyl acetate,NA,1
5256,5256,ctd,"2,3-bis(3'-hydroxybenzyl)butyrolactone",NA,1
5257,5257,ctd,Triclosan,NA,1
5258,5258,ctd,"Antigens, Bacterial",NA,1
5259,5259,ctd,"Antigens, Dermatophagoides",NA,1
5260,5260,ctd,"Antigens, Fungal",NA,1
5261,5261,ctd,"Antigens, Plant",NA,1
5262,5262,ctd,Creatinine,NA,1
5263,5263,ctd,aroclor 1260,NA,1
5264,5264,ctd,Cacodylic Acid,NA,1
5266,5266,ctd,nitarsone,NA,1
5267,5267,ctd,arsenic acid,NA,1
5269,5269,ctd,dimethylarsinous acid,NA,1
5270,5270,ctd,monomethylarsonous acid,NA,1
5271,5271,ctd,methylarsonite,NA,1
5272,5272,ctd,arsenobetaine,NA,1
5273,5273,ctd,Cysteine,NA,1
5274,5274,ctd,Folic Acid,NA,1
5275,5275,ctd,Vitamin B 12,NA,1
5276,5276,ctd,Cyclic GMP,NA,1
5277,5277,ctd,Malondialdehyde,NA,1
5278,5278,ctd,8-oxo-7-hydrodeoxyguanosine,NA,1
5279,5279,ctd,Arsenates,NA,1
5280,5280,ctd,arsenic trioxide,NA,1
5281,5281,ctd,Asbestos,NA,1
5282,5282,ctd,"Asbestos, Amphibole",NA,1
5283,5283,ctd,"Asbestos, Serpentine",NA,1
5284,5284,ctd,"Asbestos, Amosite",NA,1
5285,5285,ctd,"Asbestos, Crocidolite",NA,1
5286,5286,ctd,8-nitroguanine,NA,1
5287,5287,ctd,atrazine mercapturate,NA,1
5288,5288,ctd,Barium,NA,1
5289,5289,ctd,bendiocarb,NA,1
5290,5290,ctd,Benomyl,NA,1
5291,5291,ctd,benz(a)anthracene,NA,1
5292,5292,ctd,benzaldehyde,NA,1
5293,5293,ctd,Benzimidazoles,NA,1
5294,5294,ctd,benzo(b)fluoranthene,NA,1
5295,5295,ctd,benzo(j)fluoranthene,NA,1
5296,5296,ctd,benzo(e)pyrene,NA,1
5297,5297,ctd,octachlorodibenzofuran,NA,1
5298,5298,ctd,Benzofurans,NA,1
5299,5299,ctd,octachlorodibenzo-4-dioxin,NA,1
5300,5300,ctd,benzo(k)fluoranthene,NA,1
5301,5301,ctd,benzophenone,NA,1
5302,5302,ctd,Benzopyrans,NA,1
5303,5303,ctd,benzothiazole,NA,1
5304,5304,ctd,benzothiophene,NA,1
5305,5305,ctd,benzotriazole,NA,1
5306,5306,ctd,benzyl acetate,NA,1
5307,5307,ctd,Benzyl Alcohol,NA,1
5308,5308,ctd,benzylparaben,NA,1
5309,5309,ctd,beta-Glucans,NA,1
5310,5310,ctd,"bis(2-ethylhexyl) 2,3,4,5-tetrabromophthalate",NA,1
5311,5311,ctd,bis(4-hydroxyphenyl)sulfone,NA,1
5312,5312,ctd,Bismuth,NA,1
5313,5313,ctd,bisphenol A,NA,1
5314,5314,ctd,bisphenol A glucuronide,NA,1
5315,5315,ctd,bisphenol A disulfate,NA,1
5316,5316,ctd,Estradiol,NA,1
5317,5317,ctd,Testosterone,NA,1
5318,5318,ctd,Cotinine,NA,1
5319,5319,ctd,22-hydroxycholesterol,NA,1
5320,5320,ctd,3-methoxytyramine,NA,1
5321,5321,ctd,aerobactin,NA,1
5322,5322,ctd,anthranilic acid,NA,1
5323,5323,ctd,Carnitine,NA,1
5324,5324,ctd,Cholesterol,NA,1
5325,5325,ctd,Corticosterone,NA,1
5326,5326,ctd,cortolone,NA,1
5327,5327,ctd,crotonyl-coenzyme A,NA,1
5328,5328,ctd,Cytidine Monophosphate N-Acetylneuraminic Acid,NA,1
5329,5329,ctd,cytidine monophosphate-N-glycoloylneuraminic acid,NA,1
5330,5330,ctd,estrone sulfate,NA,1
5331,5331,ctd,fructose-6-phosphate,NA,1
5332,5332,ctd,glucosaminic acid,NA,1
5333,5333,ctd,Hydrocortisone,NA,1
5334,5334,ctd,isocaproaldehyde,NA,1
5335,5335,ctd,Malonyl Coenzyme A,NA,1
5336,5336,ctd,N-acetylmuramic acid,NA,1
5337,5337,ctd,N-acetylserotonin,NA,1
5338,5338,ctd,phenylacetylglycine,NA,1
5339,5339,ctd,Pregnanediol,NA,1
5340,5340,ctd,Progesterone,NA,1
5341,5341,ctd,testosterone glucuronate,NA,1
5342,5342,ctd,perfluorohexanesulfonic acid,NA,1
5343,5343,ctd,perfluoro-n-nonanoic acid,NA,1
5344,5344,ctd,perfluorooctane sulfonic acid,NA,1
5345,5345,ctd,perfluorooctanoic acid,NA,1
5346,5346,ctd,Biuret,NA,1
5347,5347,ctd,Boron,NA,1
5348,5348,ctd,Bos d 2 allergen,NA,1
5349,5349,ctd,bromoacetate,NA,1
5350,5350,ctd,Trihalomethanes,NA,1
5351,5351,ctd,bromodichloroacetic acid,NA,1
5352,5352,ctd,butylbenzyl phthalate,NA,1
5353,5353,ctd,mono-benzyl phthalate,NA,1
5354,5354,ctd,butylparaben,NA,1
5355,5355,ctd,butyraldehyde,NA,1
5356,5356,ctd,beta-hydroxyisovaleric acid,NA,1
5357,5357,ctd,Citric Acid,NA,1
5358,5358,ctd,Creatine,NA,1
5359,5359,ctd,Blood Glucose,NA,1
5360,5360,ctd,"Cholesterol, HDL",NA,1
5361,5361,ctd,"Cholesterol, LDL",NA,1
5362,5362,ctd,Triglycerides,NA,1
5363,5363,ctd,Caffeine,NA,1
5364,5364,ctd,Insulin,NA,1
5365,5365,ctd,Calcium Sulfate,NA,1
5366,5366,ctd,caprylic aldehyde,NA,1
5367,5367,ctd,Captan,NA,1
5368,5368,ctd,Carbaryl,NA,1
5369,5369,ctd,carbitol,NA,1
5370,5370,ctd,ethoxyacetic acid,NA,1
5371,5371,ctd,Carbofuran,NA,1
5372,5372,ctd,Carboxylic Acids,NA,1
5373,5373,ctd,Cerium,NA,1
5374,5374,ctd,Cesium,NA,1
5375,5375,ctd,Chlordan,NA,1
5376,5376,ctd,Chlordecone,NA,1
5377,5377,ctd,chlorferron,NA,1
5378,5378,ctd,chloroacetic acid,NA,1
5379,5379,ctd,Chlorobenzoates,NA,1
5380,5380,ctd,Chlorodiphenyl (54% Chlorine),NA,1
5382,5382,ctd,chlorsulfuron,NA,1
5383,5383,ctd,chromium hexavalent ion,NA,1
5384,5384,ctd,chrysene,NA,1
5385,5385,ctd,citronellol,NA,1
5386,5386,ctd,clothianidin,NA,1
5387,5387,ctd,coronene,NA,1
5388,5388,ctd,Coumaphos,NA,1
5389,5389,ctd,Cresols,NA,1
5390,5390,ctd,cyanazine,NA,1
5391,5391,ctd,Cyanides,NA,1
5392,5392,ctd,cyclotene,NA,1
5393,5393,ctd,cypermethrin,NA,1
5394,5394,ctd,daidzein,NA,1
5395,5395,ctd,Dichlorodiphenyl Dichloroethylene,NA,1
5396,5396,ctd,DDT,NA,1
5397,5397,ctd,decabromobiphenyl ether,NA,1
5398,5398,ctd,decabromodiphenyl ethane,NA,1
5399,5399,ctd,decachlorobiphenyl,NA,1
5400,5400,ctd,decamethylcyclopentasiloxane,NA,1
5401,5401,ctd,decan-4-olide,NA,1
5402,5402,ctd,decanaldehyde,NA,1
5403,5403,ctd,DEET,NA,1
5404,5404,ctd,devrinol,NA,1
5405,5405,ctd,Dextrothyroxine,NA,1
5406,5406,ctd,Diacetyl,NA,1
5408,5408,ctd,"dibenz(b,f)(1,4)oxazepine",NA,1
5409,5409,ctd,"dibenzo(a,e)pyrene",NA,1
5410,5410,ctd,dibenzodioxin,NA,1
5411,5411,ctd,"Dibenzofurans, Polychlorinated",NA,1
5412,5412,ctd,Heterocyclic Compounds,NA,1
5413,5413,ctd,Polychlorinated Dibenzodioxins,NA,1
5414,5414,ctd,dibenzothiophene,NA,1
5415,5415,ctd,dibromoacetic acid,NA,1
5416,5416,ctd,Dibutyl Phthalate,NA,1
5417,5417,ctd,monobutyl phthalate,NA,1
5418,5418,ctd,mono-isobutyl phthalate,NA,1
5419,5419,ctd,Dicarboxylic Acids,NA,1
5420,5420,ctd,Dichloroacetic Acid,NA,1
5421,5421,ctd,Dichlorodiphenyldichloroethane,NA,1
5422,5422,ctd,dicloran,NA,1
5423,5423,ctd,Dicofol,NA,1
5424,5424,ctd,dicyclohexyl phthalate,NA,1
5425,5425,ctd,mono-(2-ethylhexyl)phthalate,NA,1
5427,5427,ctd,diethanolamine,NA,1
5428,5428,ctd,mono(2-ethyl-5-oxohexyl)phthalate,NA,1
5429,5429,ctd,mono(2-ethyl-5-hydroxyhexyl) phthalate,NA,1
5430,5430,ctd,diisononyl phthalate,NA,1
5431,5431,ctd,mono(carboxy-isooctyl)phthalate,NA,1
5432,5432,ctd,diethyl phosphate,NA,1
5433,5433,ctd,diethyl phthalate,NA,1
5434,5434,ctd,monoethyl phthalate,NA,1
5435,5435,ctd,diethyl succinate,NA,1
5436,5436,ctd,diisobutyl phthalate,NA,1
5437,5437,ctd,diisodecyl phthalate,NA,1
5438,5438,ctd,monoisononylphthalate,NA,1
5439,5439,ctd,Dimethoate,NA,1
5440,5440,ctd,"dimethyl 2,3,5,6-tetrachloroterephthalate",NA,1
5441,5441,ctd,methylformamide,NA,1
5442,5442,ctd,N-acetyl-S-(N-methylcarbamoyl)cysteine,NA,1
5443,5443,ctd,dimethyl phosphate,NA,1
5444,5444,ctd,dimethyl phthalate,NA,1
5445,5445,ctd,monomethyl phthalate,NA,1
5446,5446,ctd,di-n-hexyl phthalate,NA,1
5447,5447,ctd,di-n-octyl phthalate,NA,1
5448,5448,ctd,dinotefuran,NA,1
5449,5449,ctd,di-n-pentyl phthalate,NA,1
5450,5450,ctd,di-n-propylphthalate,NA,1
5451,5451,ctd,Thyrotropin,NA,1
5452,5452,ctd,Disinfectants,NA,1
5453,5453,ctd,Thiazoles,NA,1
5454,5454,ctd,"1,2-benzisothiazoline-3-one",NA,1
5455,5455,ctd,2-Propanol,NA,1
5456,5456,ctd,Benzalkonium Compounds,NA,1
5457,5457,ctd,Benzoates,NA,1
5458,5458,ctd,bronopol,NA,1
5459,5459,ctd,chloroacetamide,NA,1
5460,5460,ctd,"d,d-T80-prallethrin",NA,1
5461,5461,ctd,Dichlorvos,NA,1
5462,5462,ctd,Glutaral,NA,1
5463,5463,ctd,Hydrogen Peroxide,NA,1
5464,5464,ctd,phenoxyethanol,NA,1
5465,5465,ctd,phoxim,NA,1
5466,5466,ctd,picaridin,NA,1
5467,5467,ctd,Sodium Hypochlorite,NA,1
5468,5468,ctd,trichloroisocyanuric acid,NA,1
5469,5469,ctd,troclosene,NA,1
5470,5470,ctd,Disulfoton,NA,1
5471,5471,ctd,Halogenated Diphenyl Ethers,NA,1
5472,5472,ctd,pentabrominated diphenyl ether 100,NA,1
5473,5473,ctd,pentabromodiphenyl ether,NA,1
5474,5474,ctd,Dust,NA,1
5475,5475,ctd,Tungsten,NA,1
5476,5476,ctd,Tin,NA,1
5477,5477,ctd,perfluoroheptanoic acid,NA,1
5478,5478,ctd,perfluorononanoic acid,NA,1
5479,5479,ctd,perfluorohexanoic acid,NA,1
5480,5480,ctd,perfluorodecanoic acid,NA,1
5481,5481,ctd,perfluoroundecanoic acid,NA,1
5482,5482,ctd,perfluorobutyric acid,NA,1
5483,5483,ctd,perfluorododecanoic acid,NA,1
5484,5484,ctd,Polybrominated Biphenyls,NA,1
5485,5485,ctd,Endotoxins,NA,1
5486,5486,ctd,Dysprosium,NA,1
5487,5487,ctd,Germanium,NA,1
5488,5488,ctd,Iodine,NA,1
5489,5489,ctd,Lithium,NA,1
5490,5490,ctd,Selenium,NA,1
5491,5491,ctd,Strontium,NA,1
5492,5492,ctd,Phosphorus,NA,1
5493,5493,ctd,Uranium,NA,1
5494,5494,ctd,"Elements, Radioactive",NA,1
5495,5495,ctd,Endocrine Disruptors,NA,1
5496,5496,ctd,Estrogens,NA,1
5497,5497,ctd,ethyl-p-hydroxybenzoate,NA,1
5498,5498,ctd,methylparaben,NA,1
5499,5499,ctd,propylparaben,NA,1
5500,5500,ctd,2-hydroxyestradiol,NA,1
5501,5501,ctd,4-hydroxyestrone,NA,1
5502,5502,ctd,16-hydroxyestrone,NA,1
5503,5503,ctd,2-methoxyestrone,NA,1
5504,5504,ctd,2-hydroxyestrone,NA,1
5505,5505,ctd,4-hydroxyestrone-4-methyl ether,NA,1
5506,5506,ctd,oxybenzone,NA,1
5507,5507,ctd,O-desmethylangolensin,NA,1
5508,5508,ctd,Genistein,NA,1
5509,5509,ctd,"2,3-bis(3'-hydroxybenzyl)butane-1,4-diol",NA,1
5510,5510,ctd,Equol,NA,1
5512,5512,ctd,"2,4-dihydroxybenzophenone",NA,1
5513,5513,ctd,"2,3-dibromopropanol",NA,1
5514,5514,ctd,Trifluralin,NA,1
5515,5515,ctd,tetrachloroisophthalonitrile,NA,1
5517,5517,ctd,Lindane,NA,1
5518,5518,ctd,prometone,NA,1
5519,5519,ctd,Methyl Parathion,NA,1
5520,5520,ctd,4-phenylphenol,NA,1
5521,5521,ctd,butylphen,NA,1
5522,5522,ctd,4-nitrophenol,NA,1
5523,5523,ctd,Permethrin,NA,1
5525,5525,ctd,Propoxur,NA,1
5526,5526,ctd,4-octylphenol,NA,1
5527,5527,ctd,4-cumylphenol,NA,1
5530,5530,ctd,Endosulfan,NA,1
5532,5532,ctd,Environmental Pollutants,NA,1
5533,5533,ctd,Tetraethyl Lead,NA,1
5534,5534,ctd,nonachlor,NA,1
5535,5535,ctd,Erbium,NA,1
5536,5536,ctd,Estriol,NA,1
5537,5537,ctd,Estrone,NA,1
5538,5538,ctd,Ethinyl Estradiol,NA,1
5539,5539,ctd,ethyl glucuronide,NA,1
5540,5540,ctd,Ethanolamine,NA,1
5541,5541,ctd,ethyl acetate,NA,1
5542,5542,ctd,ethyl acetoacetate,NA,1
5543,5543,ctd,ethylene glycol monoethyl ether acetate,NA,1
5544,5544,ctd,ethyl hexanoate,NA,1
5545,5545,ctd,ethyl isocyanate,NA,1
5546,5546,ctd,ethyl lactate,NA,1
5547,5547,ctd,ethyl maltol,NA,1
5548,5548,ctd,ethyl vanillin,NA,1
5549,5549,ctd,Eugenol,NA,1
5550,5550,ctd,Europium,NA,1
5551,5551,ctd,"Fatty Acids, Unsaturated",NA,1
5552,5552,ctd,triphenyl phosphate,NA,1
5553,5553,ctd,Flame Retardants,NA,1
5554,5554,ctd,tetrabromobisphenol A,NA,1
5555,5555,ctd,"tris(1,3-dichloro-2-propyl)phosphate",NA,1
5556,5556,ctd,tris(1-chloro-2-propyl)phosphate,NA,1
5557,5557,ctd,tris(chloroethyl)phosphate,NA,1
5558,5558,ctd,hexabromocyclododecane,NA,1
5559,5559,ctd,"2,4,6-tribromophenol",NA,1
5560,5560,ctd,2-ethylhexyldiphenylphosphate,NA,1
5561,5561,ctd,dechlorane plus,NA,1
5562,5562,ctd,hexabromobenzene,NA,1
5563,5563,ctd,Tritolyl Phosphates,NA,1
5564,5564,ctd,triethyl phosphate,NA,1
5565,5565,ctd,"tris(2,3-dibromopropyl)phosphate",NA,1
5566,5566,ctd,tris(2-ethylhexyl)phosphate,NA,1
5567,5567,ctd,tris(2-butoxyethyl) phosphate,NA,1
5568,5568,ctd,hexachlorocyclopentadienyl-dibromocyclooctane,NA,1
5569,5569,ctd,tributyl phosphate,NA,1
5570,5570,ctd,Firemaster 550,NA,1
5571,5571,ctd,fluoranthene,NA,1
5572,5572,ctd,fluor-edenite,NA,1
5573,5573,ctd,fluorene,NA,1
5574,5574,ctd,Dehydroepiandrosterone,NA,1
5575,5575,ctd,Cortisone,NA,1
5576,5576,ctd,Fluorocarbons,NA,1
5577,5577,ctd,Uric Acid,NA,1
5578,5578,ctd,perfluorooctanesulfonamide,NA,1
5579,5579,ctd,formic acid,NA,1
5580,5580,ctd,fumonisin B1,NA,1
5581,5581,ctd,"Fungicides, Industrial",NA,1
5582,5582,ctd,iprodione,NA,1
5583,5583,ctd,5-hydroxythiabendazole,NA,1
5584,5584,ctd,Furaldehyde,NA,1
5585,5585,ctd,furaneol,NA,1
5586,5586,ctd,Furans,NA,1
5587,5587,ctd,furfuryl alcohol,NA,1
5588,5588,ctd,Fyrol PCF,NA,1
5589,5589,ctd,Gadolinium,NA,1
5590,5590,ctd,galaxolide,NA,1
5591,5591,ctd,Gallium,NA,1
5592,5592,ctd,gamma-valerolactone,NA,1
5593,5593,ctd,Gasoline,NA,1
5594,5594,ctd,glyphosate,NA,1
5595,5595,ctd,Gold,NA,1
5596,5596,ctd,Hafnium,NA,1
5597,5597,ctd,Lipids,NA,1
5598,5598,ctd,PBB 153,NA,1
5599,5599,ctd,6-OH-BDE-47,NA,1
5600,5600,ctd,harman,NA,1
5602,5602,ctd,heptanal,NA,1
5603,5603,ctd,Heptanes,NA,1
5604,5604,ctd,heptylparaben,NA,1
5605,5605,ctd,bentazone,NA,1
5606,5606,ctd,pendimethalin,NA,1
5607,5607,ctd,Dicamba,NA,1
5608,5608,ctd,metolachlor,NA,1
5609,5609,ctd,fluazifop-butyl,NA,1
5610,5610,ctd,Simazine,NA,1
5611,5611,ctd,desethylatrazine,NA,1
5612,5612,ctd,"2,6-diethylaniline",NA,1
5613,5613,ctd,ammeline,NA,1
5614,5614,ctd,oxyfluorofen,NA,1
5615,5615,ctd,hexachloroethane,NA,1
5616,5616,ctd,hexadecafluoro-nonanoic acid,NA,1
5617,5617,ctd,hippuric acid,NA,1
5618,5618,ctd,Holmium,NA,1
5619,5619,ctd,"Hydrocarbons, Brominated",NA,1
5621,5621,ctd,Uroporphyrins,NA,1
5622,5622,ctd,Glucaric Acid,NA,1
5623,5623,ctd,Coproporphyrins,NA,1
5624,5624,ctd,Methylmercury Compounds,NA,1
5625,5625,ctd,2-(N-ethylperfluorooctanesulfonamido)ethyl alcohol,NA,1
5626,5626,ctd,"Hydrocarbons, Fluorinated",NA,1
5627,5627,ctd,Hydrochloric Acid,NA,1
5628,5628,ctd,Hydrogen Sulfide,NA,1
5629,5629,ctd,hydroxycotinine,NA,1
5630,5630,ctd,imidacloprid,NA,1
5631,5631,ctd,"indeno(1,2,3-cd)pyrene",NA,1
5632,5632,ctd,Indium,NA,1
5633,5633,ctd,Insecticides,NA,1
5634,5634,ctd,"O,O-diethyl dithiophosphate",NA,1
5635,5635,ctd,"O,O-dimethyl phosphorodithioate",NA,1
5636,5636,ctd,"O,O-diethyl phosphorothionate",NA,1
5637,5637,ctd,"O,O-dimethyl phosphorothionate",NA,1
5638,5638,ctd,thiacloprid,NA,1
5639,5639,ctd,thiamethoxam,NA,1
5640,5640,ctd,nitenpyram,NA,1
5641,5641,ctd,Phosmet,NA,1
5642,5642,ctd,thiophosphoric acid,NA,1
5643,5643,ctd,cyfluthrin,NA,1
5644,5644,ctd,decamethrin,NA,1
5645,5645,ctd,"o,p'-DDT",NA,1
5646,5646,ctd,Iodides,NA,1
5647,5647,ctd,Iridium,NA,1
5648,5648,ctd,isazophos,NA,1
5649,5649,ctd,isoamyl acetate,NA,1
5650,5650,ctd,Isocyanates,NA,1
5651,5651,ctd,isophorone diisocyanate,NA,1
5652,5652,ctd,isoprene,NA,1
5653,5653,ctd,Lanthanum,NA,1
5654,5654,ctd,zinc protoporphyrin,NA,1
5655,5655,ctd,Bilirubin,NA,1
5656,5656,ctd,alpha-Tocopherol,NA,1
5657,5657,ctd,Lipid Peroxides,NA,1
5658,5658,ctd,limonene,NA,1
5659,5659,ctd,linalool,NA,1
5660,5660,ctd,linalyl acetate,NA,1
5661,5661,ctd,Calcifediol,NA,1
5662,5662,ctd,Lutetium,NA,1
5663,5663,ctd,Magnesium Silicates,NA,1
5664,5664,ctd,maltol,NA,1
5665,5665,ctd,Ethylenethiourea,NA,1
5666,5666,ctd,Margarine,NA,1
5667,5667,ctd,Menthol,NA,1
5668,5668,ctd,menthone,NA,1
5669,5669,ctd,meobal,NA,1
5670,5670,ctd,Palladium,NA,1
5671,5671,ctd,Platinum,NA,1
5672,5672,ctd,Silver,NA,1
5673,5673,ctd,Zirconium,NA,1
5674,5674,ctd,Rubidium,NA,1
5675,5675,ctd,Silicon,NA,1
5676,5676,ctd,methamidophos,NA,1
5677,5677,ctd,Methanol,NA,1
5678,5678,ctd,Methomyl,NA,1
5679,5679,ctd,methyl acetate,NA,1
5680,5680,ctd,methyl bromide,NA,1
5681,5681,ctd,methyl carbamate,NA,1
5682,5682,ctd,methyl cinnamate,NA,1
5683,5683,ctd,methyl demeton,NA,1
5684,5684,ctd,methyleugenol,NA,1
5685,5685,ctd,methylheptenone,NA,1
5686,5686,ctd,methylionone,NA,1
5687,5687,ctd,methyl isocyanate,NA,1
5688,5688,ctd,methyl salicylate,NA,1
5689,5689,ctd,Microcystins,NA,1
5690,5690,ctd,Mitotane,NA,1
5691,5691,ctd,Monoterpenes,NA,1
5692,5692,ctd,verbenol,NA,1
5693,5693,ctd,musk ketone,NA,1
5694,5694,ctd,musk xylene,NA,1
5695,5695,ctd,Mustard Gas,NA,1
5696,5696,ctd,Naled,NA,1
5697,5697,ctd,"Nanotubes, Carbon",NA,1
5698,5698,ctd,n-butoxyacetic acid,NA,1
5699,5699,ctd,Neodymium,NA,1
5700,5700,ctd,N-ethyl perfluorooctane sulfonamido acetate,NA,1
5701,5701,ctd,n-hexanal,NA,1
5702,5702,ctd,n-hexane,NA,1
5703,5703,ctd,Nicotine,NA,1
5704,5704,ctd,Niobium,NA,1
5705,5705,ctd,nitrofen,NA,1
5706,5706,ctd,N'-nitrosonornicotine,NA,1
5707,5707,ctd,nonanal,NA,1
5708,5708,ctd,n-pentanol,NA,1
5709,5709,ctd,octamethylcyclotetrasiloxane,NA,1
5710,5710,ctd,octane,NA,1
5711,5711,ctd,octylmethoxycinnamate,NA,1
5712,5712,ctd,octylphenol,NA,1
5713,5713,ctd,Omite,NA,1
5714,5714,ctd,Organic Chemicals,NA,1
5715,5715,ctd,Organophosphates,NA,1
5716,5716,ctd,tri-(2-chloroisopropyl)phosphate,NA,1
5717,5717,ctd,Azinphosmethyl,NA,1
5718,5718,ctd,azinphosmethyl oxon,NA,1
5719,5719,ctd,"O,O-diethyl O-3,5,6-trichloro-2-pyridyl phosphate",NA,1
5720,5720,ctd,methidathion,NA,1
5721,5721,ctd,Organophosphorus Compounds,NA,1
5722,5722,ctd,pirimiphos methyl,NA,1
5723,5723,ctd,triphenyltin,NA,1
5724,5724,ctd,tributyltin,NA,1
5725,5725,ctd,mono-n-butyltin,NA,1
5726,5726,ctd,di-n-butyltin,NA,1
5727,5727,ctd,Organotin Compounds,NA,1
5728,5728,ctd,Osmium,NA,1
5729,5729,ctd,8-isoprostaglandin F1alpha,NA,1
5730,5730,ctd,Parabens,NA,1
5731,5731,ctd,isobutylparaben,NA,1
5732,5732,ctd,Parathion,NA,1
5733,5733,ctd,Vanilmandelic Acid,NA,1
5734,5734,ctd,pentanal,NA,1
5735,5735,ctd,pentane,NA,1
5736,5736,ctd,perchlorate,NA,1
5737,5737,ctd,perfluorobutane,NA,1
5738,5738,ctd,perfluorobutanesulfonic acid,NA,1
5739,5739,ctd,17-alpha-Hydroxyprogesterone,NA,1
5740,5740,ctd,Dehydroepiandrosterone Sulfate,NA,1
5741,5741,ctd,acetyl methyl tetramethyl tetralin,NA,1
5742,5742,ctd,phantolid,NA,1
5743,5743,ctd,Peruvian balsam,NA,1
5744,5744,ctd,2-isopropoxyphenol,NA,1
